Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1287633,-,-,-,46.45,-72.66,-5,90,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),,,,,,,,,,,,,,,,,,,,,,
2018,3,7,3,30,0,0,0,0,0,0,0,-6.8,119.2,0,0.5,1.7,0.5,79,94.56,-6.1,1005,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,4,0,0,0,0,0,0,0,4,-7.2,114.42,0,0.5,1.7,0.5,77,92.99,-6.3,1005,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,4,30,0,0,0,0,0,0,7,-7.2,109.46,0,0.5,1.7,0.5,77,93.7,-6.4,1005,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,5,0,0,0,0,0,0,0,7,-7.5,104.37,0,0.5,1.8,0.5,77,91.84,-6.4,1005,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,5,30,0,0,0,0,0,0,7,-7.5,99.22,0,0.5,1.8,0.5,78,91.84,-6.4,1005,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,6,0,0,0,0,0,0,0,7,-7.4,94.05,0,0.5,1.8,0.5,79,91.56,-6.3,1005,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,6,30,4,15,4,18,170,22,7,-7.4,88.54,67,0.5,1.8,0.5,78,88.14,-5.8,1005,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,7,0,13,0,13,37,450,86,6,-6.8,83.7,100,0.5,1.8,0.5,77,89.53,-5.4,1005,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,7,30,21,0,21,51,619,171,6,-6.9,78.81,100,0.5,1.8,0.5,77,85.47,-4.8,1004,1.0019,0.7647,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,8,0,35,0,35,62,722,260,7,-6,74.07,33,0.5,1.9,0.6,77,87.58,-4.2,1004,1.7258,1.3284,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,8,30,77,0,77,71,793,348,7,-6,69.55,0,0.5,1.9,0.6,79,83.11,-3.5,1004,3.9577,3.0665,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,9,0,122,1,122,78,843,430,6,-5.2,65.34,0,0.5,2,0.6,81,83.93,-2.9,1003,6.4908,5.0508,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,9,30,162,10,167,86,877,504,7,-5.2,61.52,0,0.5,2,0.6,83,80.88,-2.4,1003,9.1222,7.1183,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,10,0,191,19,201,93,899,567,6,-4.5,58.18,0,0.5,2.1,0.6,85,83,-2,1003,11.1953,8.7522,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,10,30,237,52,267,98,912,616,6,-4.5,55.42,0,0.5,2.1,0.6,87,81.79,-1.8,1003,15.0798,11.8036,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,11,0,232,35,253,104,914,650,6,-4.1,53.34,0,0.5,2.1,0.7,89,82.94,-1.6,1003,14.4234,11.2987,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,11,30,240,32,260,106,921,673,6,-4.1,52.03,0,0.5,2,0.7,88,82.25,-1.5,1002,14.9034,11.6799,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,12,0,270,86,323,108,921,681,6,-3.8,51.55,0,0.5,2,0.7,87,83.85,-1.4,1002,18.5501,14.54,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,12,30,273,99,334,108,917,674,7,-3.8,51.92,0,0.5,2,0.7,84,83.23,-1.3,1002,19.1536,15.0113,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,13,0,267,142,352,108,904,650,7,-3.5,53.14,0,0.5,2,0.8,81,84.94,-1.3,1002,20.0845,15.7344,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,13,30,240,168,336,104,892,614,7,-3.5,55.13,0,0.5,2.1,0.8,79,84.94,-1.3,1002,19.0026,14.8759,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,14,0,225,74,264,100,875,566,7,-3.3,57.81,0,0.5,2.1,0.7,77,85.37,-1.2,1001,14.7333,11.5202,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,14,30,195,88,238,95,848,505,7,-3.3,61.08,0,0.5,2.1,0.7,74,86,-1.3,1001,13.0362,10.1753,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,15,0,160,271,275,88,809,432,4,-3.3,64.85,0,0.5,2.2,0.7,72,87.01,-1.4,1001,14.6843,11.4313,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,15,30,144,191,212,81,753,351,4,-3.3,69.01,0,0.5,2.1,0.8,69,88.3,-1.6,1001,10.9483,8.4884,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,16,0,112,115,145,73,673,264,4,-3.2,73.49,33,0.5,2,0.8,66,89.96,-1.8,1001,7.188,5.5383,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,16,30,77,55,88,59,565,175,4,-3.2,78.2,100,0.5,1.9,0.8,67,91.29,-2,1001,4.2075,3.2147,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,17,0,41,14,43,43,399,91,4,-3.4,83.07,100,0.5,1.8,0.8,68,92.18,-2.3,1001,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,17,30,11,0,11,20,145,25,4,-3.4,87.94,67,0.5,1.8,0.8,69,93.56,-2.5,1001,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,18,0,0,0,0,0,0,0,4,-3.6,93.37,0,0.5,1.9,0.8,71,93.07,-2.6,1001,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,18,30,0,0,0,0,0,0,4,-3.6,98.53,0,0.5,1.9,0.8,71,93.07,-2.6,1001,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,19,0,0,0,0,0,0,0,4,-3.7,103.68,0,0.5,1.9,0.8,69,93.84,-2.8,1001,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,19,30,0,0,0,0,0,0,7,-3.7,108.76,0,0.5,1.8,0.8,68,94.44,-2.9,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,20,0,0,0,0,0,0,0,7,-3.8,113.72,0,0.5,1.8,0.8,67,94.47,-3,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,20,30,0,0,0,0,0,0,4,-3.8,118.5,0,0.5,1.8,0.9,65,95.17,-3.1,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,21,0,0,0,0,0,0,0,8,-3.9,123.02,0,0.5,1.8,0.9,64,94.66,-3.2,1000,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,21,30,0,0,0,0,0,0,8,-3.9,127.19,0,0.5,1.8,0.9,63,95.28,-3.3,999,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,22,0,0,0,0,0,0,0,8,-4.1,130.89,0,0.5,1.9,0.9,62,94.63,-3.4,999,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,22,30,0,0,0,0,0,0,4,-4.1,134.01,0,0.5,1.8,0.9,62,95.34,-3.5,999,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,23,0,0,0,0,0,0,0,7,-4.3,136.39,0,0.5,1.8,1,63,94.78,-3.6,999,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,7,23,30,0,0,0,0,0,0,7,-4.3,137.91,0,0.5,1.9,1,63,94.78,-3.6,999,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,0,0,0,0,0,0,0,0,7,-4.3,138.45,0,0.5,1.9,1,64,94.54,-3.6,999,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,0,30,0,0,0,0,0,0,7,-4.3,137.99,0,0.5,2,1,61,94.54,-3.6,999,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,1,0,0,0,0,0,0,0,7,-4.4,136.55,0,0.5,2,1,58,94.07,-3.6,998,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,1,30,0,0,0,0,0,0,7,-4.4,134.23,0,0.5,2.1,1,55,94.77,-3.7,998,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,2,0,0,0,0,0,0,0,7,-4.7,131.16,0,0.5,2.1,1,52,93.6,-3.8,998,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,2,30,0,0,0,0,0,0,7,-4.7,127.49,0,0.5,2.1,1,51,94.21,-3.9,997,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,3,0,0,0,0,0,0,0,7,-5.1,123.35,0,0.5,2.1,1,50,92.72,-4.1,997,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,3,30,0,0,0,0,0,0,8,-5.1,118.85,0,0.5,2.1,1,49,93.42,-4.2,997,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,4,0,0,0,0,0,0,0,8,-5.5,114.09,0,0.5,2,1,49,92.09,-4.4,997,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,4,30,0,0,0,0,0,0,8,-5.5,109.13,0,0.5,2,1,49,92.78,-4.5,997,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,5,0,0,0,0,0,0,0,4,-5.7,104.05,0,0.5,1.9,1,49,91.75,-4.6,997,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,5,30,0,0,0,0,0,0,4,-5.8,98.9,0,0.5,1.9,1,49,91.66,-4.6,996,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,6,0,0,0,0,0,0,0,4,-5.8,93.73,0,0.5,1.9,1,49,91.08,-4.6,996,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,6,30,11,9,11,18,147,23,4,-5.8,88.24,67,0.5,2,1,48,90.39,-4.5,996,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,7,0,42,52,48,39,412,87,4,-5.7,83.37,100,0.5,2.1,1,48,90.59,-4.4,996,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,7,30,75,128,101,54,582,170,4,-5.7,78.48,100,0.5,2.2,1,49,88.57,-4.1,996,4.8238,3.6837,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,8,0,92,121,126,65,693,259,4,-5.5,73.73,33,0.5,2.4,1,51,88.8,-3.9,996,6.2323,4.8001,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,8,30,129,116,170,74,766,346,4,-5.5,69.2,0,0.5,2.4,1,52,86.09,-3.5,995,8.7648,6.794,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,9,0,172,91,210,81,820,428,4,-4.9,64.98,0,0.5,2.4,1,53,87.81,-3.2,995,11.2027,8.72,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,9,30,197,240,313,86,857,500,4,-4.9,61.15,0,0.5,2.5,1,53,85.88,-2.9,995,17.1368,13.3755,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,10,0,232,233,356,91,884,562,8,-4.4,57.8,0,0.5,2.5,1,53,87.99,-2.7,994,19.8687,15.5358,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,10,30,235,334,426,95,903,613,8,-4.4,55.03,0,0.5,2.5,1,52,86.7,-2.5,994,24.1038,18.87,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,11,0,209,496,508,98,916,650,8,-4,52.95,0,0.5,2.5,1,52,88.56,-2.4,994,29.0089,22.7274,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,11,30,233,446,510,99,924,673,8,-4,51.63,0,0.5,2.4,1,50,87.82,-2.3,993,29.2804,22.95,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,12,0,254,396,502,99,928,681,8,-3.7,51.16,0,0.5,2.4,1,49,89.26,-2.2,993,28.8741,22.635,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,12,30,277,260,439,99,926,675,7,-3.7,51.54,0,0.5,2.3,1,48,88.52,-2.1,992,25.213,19.7626,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,13,0,275,120,348,98,918,653,7,-3.4,52.77,0,0.5,2.3,1,47,90.02,-2,992,19.8872,15.5818,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,13,30,250,67,289,94,906,617,7,-3.4,54.78,0,0.5,2.2,1,46,89.36,-1.9,992,16.371,12.8175,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,14,0,230,80,273,92,886,568,7,-3,57.48,0,0.5,2.2,1,45,90.57,-1.7,991,15.2619,11.9355,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,14,30,199,132,263,88,861,508,7,-3,60.77,0,0.5,2.1,1,45,90.57,-1.7,991,14.4329,11.2676,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,15,0,142,235,243,82,828,438,4,-2.8,64.55,0,0.5,2.1,0.9,45,91.84,-1.6,991,13.0041,10.1257,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,15,30,119,396,263,74,780,357,4,-2.8,68.73,0,0.5,2.1,0.9,45,92.52,-1.7,991,13.615,10.5593,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,16,0,110,66,129,65,712,271,4,-2.7,73.22,33,0.5,2.1,0.9,46,92.69,-1.7,991,6.4109,4.9417,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,16,30,70,7,71,54,613,182,4,-2.7,77.94,100,0.5,2.1,0.9,46,94.06,-1.9,991,3.3988,2.5979,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,17,0,36,0,36,40,459,97,4,-3,82.83,100,0.5,2,0.9,47,92.72,-2,991,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,17,30,10,0,10,20,188,28,4,-3,87.71,67,0.5,2,0.9,46,94.1,-2.2,991,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,18,0,0,0,0,0,0,0,4,-3.3,93.13,0,0.5,2,0.9,46,92.52,-2.3,991,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,18,30,0,0,0,0,0,0,4,-3.3,98.29,0,0.5,2,0.9,46,92.52,-2.3,991,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,19,0,0,0,0,0,0,0,4,-3.6,103.43,0,0.5,1.9,0.9,42,92.73,-2.6,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,19,30,0,0,0,0,0,0,4,-3.6,108.51,0,0.5,1.9,0.9,41,93.42,-2.7,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,20,0,0,0,0,0,0,0,7,-3.8,113.46,0,0.5,1.9,0.8,40,92.87,-2.8,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,20,30,0,0,0,0,0,0,8,-3.8,118.23,0,0.5,1.8,0.8,39,92.77,-2.8,989,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,21,0,0,0,0,0,0,0,7,-3.9,122.74,0,0.5,1.7,0.8,38,92.65,-2.9,989,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,21,30,0,0,0,0,0,0,7,-3.9,126.89,0,0.5,1.7,0.8,37,93.34,-3,989,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,22,0,0,0,0,0,0,0,7,-4.1,130.58,0,0.5,1.6,0.8,37,92.3,-3,988,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,22,30,0,0,0,0,0,0,7,-4.1,133.67,0,0.5,1.5,0.8,35,93.68,-3.2,988,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,23,0,0,0,0,0,0,0,7,-4.3,136.03,0,0.5,1.4,0.8,34,93.06,-3.3,988,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,8,23,30,0,0,0,0,0,0,7,-4.3,137.53,0,0.5,1.3,0.8,30,93.76,-3.4,988,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,0,0,0,0,0,0,0,0,7,-4.5,138.06,0,0.5,1.2,0.8,26,93.46,-3.6,987,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,0,30,0,0,0,0,0,0,7,-4.5,137.59,0,0.5,1.1,0.8,21,94.16,-3.7,987,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,1,0,0,0,0,0,0,0,7,-4.8,136.15,0,0.5,1.1,0.8,15,93.64,-3.9,987,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,1,30,0,0,0,0,0,0,7,-4.8,133.84,0,0.5,1,0.8,10,94.24,-4,986,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,2,0,0,0,0,0,0,0,7,-5,130.79,0,0.5,1,0.8,4,93.99,-4.2,986,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,2,30,0,0,0,0,0,0,8,-5,127.13,0,0.5,1,0.8,180,94.7,-4.3,986,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,3,0,0,0,0,0,0,0,7,-5.3,123,0,0.5,0.9,0.8,357,93.73,-4.4,986,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,3,30,0,0,0,0,0,0,7,-5.3,118.51,0,0.5,0.9,0.8,353,94.44,-4.5,986,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,4,0,0,0,0,0,0,0,7,-5.5,113.75,0,0.5,0.9,0.8,350,94.06,-4.7,986,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,4,30,0,0,0,0,0,0,7,-5.5,108.8,0,0.5,1,0.8,348,94.77,-4.8,986,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,5,0,0,0,0,0,0,0,4,-5.7,103.72,0,0.5,1,0.8,346,93.84,-4.9,986,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,5,30,0,0,0,0,0,0,4,-5.7,98.57,0,0.5,0.9,0.8,345,93.84,-4.9,986,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,6,0,0,0,0,0,0,0,4,-5.9,93.4,0,0.5,0.9,0.8,344,93.51,-5,986,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,6,30,16,62,18,20,113,24,4,-5.9,87.95,67,0.5,0.8,0.8,343,90.73,-4.6,986,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,7,0,42,234,70,46,346,88,8,-5.3,83.05,100,0.5,0.8,0.8,342,92.69,-4.3,986,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,7,30,67,311,131,65,519,172,8,-5.3,78.14,100,0.5,0.6,0.8,340,87.95,-3.6,986,6.2651,4.7872,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,8,0,88,398,202,80,633,261,4,-4.5,73.38,33,0.5,0.4,0.8,338,89.71,-3,986,10.0239,7.7247,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,8,30,125,374,260,91,718,350,4,-4.5,68.85,0,0.5,0.3,0.7,304,85.17,-2.3,986,13.4458,10.4267,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,9,0,157,372,316,99,782,434,4,-3.5,64.62,0,0.5,0.2,0.7,271,86.78,-1.6,986,16.902,13.1601,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,9,30,195,326,354,106,824,508,4,-3.5,60.78,0,0.5,0.4,0.7,256,83.66,-1.1,986,19.4257,15.1653,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,10,0,188,470,441,110,856,571,4,-2.7,57.42,0,0.5,0.5,0.7,240,85.82,-0.6,987,24.6616,19.2869,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,10,30,208,462,475,114,878,622,4,-2.7,54.64,0,0.5,0.6,0.7,241,83.97,-0.3,987,26.9245,21.0814,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,11,0,262,318,455,117,893,660,4,-2.3,52.55,0,0.5,0.6,0.7,241,85.25,-0.1,987,26.0257,20.3929,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,11,30,273,302,462,118,902,683,4,-2.3,51.24,0,0.5,0.6,0.7,235,84.64,0,987,26.5652,20.8244,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,12,0,238,128,319,117,908,691,4,-2.1,50.77,0,0.5,0.6,0.7,230,84.64,0.2,987,18.3758,14.4068,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,12,30,252,178,364,116,905,684,4,-2.1,51.16,0,0.5,0.5,0.7,219,84.64,0.2,987,20.9366,16.4126,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,13,0,267,184,379,115,898,663,4,-2.1,52.4,0,0.5,0.5,0.7,208,84.71,0.2,987,21.6919,16.998,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,13,30,225,35,245,113,884,627,4,-2.1,54.43,0,0.5,0.5,0.7,201,84.79,0.2,988,13.9006,10.8848,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,14,0,232,89,280,109,863,577,4,-2.1,57.14,0,0.5,0.5,0.7,194,85.3,0.1,988,15.6808,12.2649,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,14,30,214,170,298,102,839,516,4,-2.1,60.45,0,0.5,0.6,0.7,195,85.92,0,988,16.3853,12.7942,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,15,0,179,129,235,92,807,443,4,-2,64.25,0,0.5,0.6,0.7,195,87.34,-0.1,989,12.6032,9.8158,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,15,30,152,112,193,83,759,362,4,-2,68.45,0,0.5,0.5,0.7,201,89.26,-0.4,989,10.0152,7.7699,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,16,0,109,176,161,72,696,276,4,-2,72.95,33,0.5,0.4,0.7,208,91.53,-0.8,989,8.0213,6.1858,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,16,30,79,173,116,59,598,186,4,-2,77.69,100,0.5,0.5,0.7,214,99.32,-1.9,990,5.5602,4.2519,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,17,0,47,87,58,43,450,101,4,-4.1,82.58,100,0.5,0.5,0.7,220,91.86,-3,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,17,30,15,14,16,22,185,30,4,-4.1,87.49,67,0.5,0.6,0.7,224,96.78,-3.7,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,18,0,0,0,0,0,0,0,4,-5.8,92.89,0,0.5,0.8,0.7,228,90.08,-4.4,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,18,30,0,0,0,0,0,0,4,-5.8,98.05,0,0.5,0.8,0.7,228,90.08,-4.4,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,19,0,0,0,0,0,0,0,4,-6.4,103.19,0,0.5,1,0.6,239,90.36,-5.1,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,19,30,0,0,0,0,0,0,4,-6.4,108.26,0,0.5,1,0.6,247,91.74,-5.3,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,20,0,0,0,0,0,0,0,4,-6.8,113.21,0,0.5,1,0.6,254,90.36,-5.5,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,20,30,0,0,0,0,0,0,4,-6.8,117.96,0,0.5,1,0.6,263,90.36,-5.5,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,21,0,0,0,0,0,0,0,7,-6.8,122.45,0,0.5,1,0.6,271,90.51,-5.5,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,21,30,0,0,0,0,0,0,7,-6.8,126.59,0,0.5,1,0.6,280,91.2,-5.6,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,22,0,0,0,0,0,0,0,7,-6.8,130.26,0,0.5,1,0.6,289,91.31,-5.6,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,22,30,0,0,0,0,0,0,4,-6.8,133.33,0,0.5,1,0.7,297,94.13,-6,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,23,0,0,0,0,0,0,0,7,-7.2,135.67,0,0.5,1,0.7,306,94.22,-6.4,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,9,23,30,0,0,0,0,0,0,7,-7.2,137.15,0,0.5,0.9,0.7,311,97.91,-6.9,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,10,0,0,0,0,0,0,0,0,7,-8,137.67,0,0.5,0.9,0.7,316,96.12,-7.5,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,10,0,30,0,0,0,0,0,0,7,-8,137.2,0,0.5,0.8,0.7,318,97.62,-7.7,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,10,1,0,0,0,0,0,0,0,7,-8.4,135.76,0,0.5,0.7,0.7,320,96.66,-8,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,10,1,30,0,0,0,0,0,0,7,-8.4,133.45,0,0.5,0.7,0.7,321,95.17,-7.8,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,10,2,0,0,0,0,0,0,0,7,-8.1,130.41,0,0.5,0.7,0.7,321,95.96,-7.6,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,10,2,30,0,0,0,0,0,0,7,-8.1,126.76,0,0.5,0.8,0.7,320,92.33,-7.1,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,10,3,0,0,0,0,0,0,0,7,-7.4,122.64,0,0.5,0.8,0.8,319,94.86,-6.7,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,10,3,30,0,0,0,0,0,0,6,-7.4,118.16,0,0.5,0.9,0.8,317,91.29,-6.2,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,10,4,0,0,0,0,0,0,0,7,-6.6,113.41,0,0.5,1.1,0.8,316,93.62,-5.7,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,10,4,30,0,0,0,0,0,0,7,-6.6,108.47,0,0.5,1.1,0.8,316,93.62,-5.7,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,10,5,0,0,0,0,0,0,0,7,-6.5,103.39,0,0.5,1,0.8,315,93.07,-5.6,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,10,5,30,0,0,0,0,0,0,6,-6.5,98.25,0,0.5,1,0.8,319,93.07,-5.6,990,0,0,,,,,,,,,,,,,,,,,,,,,,
2018,3,10,6,0,0,0,0,0,0,0,7,-6.5,93.07,0,0.5,0.9,0.8,323,92.54,-5.5,991,0,0,,,,,,,,,,,,,,,,,,,,,,
