deviceKey,value,variable,standardtime (UTC-5)
T09,21.86,TEMP,2018-02-07 16:42
T06,20.74,TEMP,2018-02-07 16:44
T02,16.07,TEMP,2018-02-07 16:44
T09,21.64,TEMP,2018-02-07 16:45
T02,16.17,TEMP,2018-02-07 16:46
T09,21.48,TEMP,2018-02-07 16:47
T12,21.62,TEMP,2018-02-07 16:50
T05,21.44,TEMP,2018-02-07 16:51
T10,21.32,TEMP,2018-02-07 16:51
T02,16.29,TEMP,2018-02-07 16:51
T05,21.55,TEMP,2018-02-07 16:54
T09,21.37,TEMP,2018-02-07 16:55
T10,21.42,TEMP,2018-02-07 16:55
T09,21.58,TEMP,2018-02-07 16:58
T06,20.85,TEMP,2018-02-07 16:59
T02,120,Wh,2018-02-07 17:00
T03,906,Wh,2018-02-07 17:00
T12,372,Wh,2018-02-07 17:00
T06,1569,Wh,2018-02-07 17:00
T11,0,Wh,2018-02-07 17:00
T05,275,Wh,2018-02-07 17:00
T08,479,Wh,2018-02-07 17:00
T01,771,Wh,2018-02-07 17:00
T04,2212,Wh,2018-02-07 17:00
T09,166,Wh,2018-02-07 17:00
T07,426,Wh,2018-02-07 17:00
T10,581,Wh,2018-02-07 17:00
T09,21.44,TEMP,2018-02-07 17:00
T02,16.18,TEMP,2018-02-07 17:00
T03,21.47,TEMP,2018-02-07 17:01
T04,20.84,TEMP,2018-02-07 17:03
T11,22,TEMP,2018-02-07 17:05
T12,21.52,TEMP,2018-02-07 17:06
T08,21.56,TEMP,2018-02-07 17:07
T03,21.59,TEMP,2018-02-07 17:08
T12,21.76,TEMP,2018-02-07 17:10
T10,21.57,TEMP,2018-02-07 17:11
T02,16.07,TEMP,2018-02-07 17:12
T11,21.9,TEMP,2018-02-07 17:13
T12,21.63,TEMP,2018-02-07 17:16
T12,21.46,TEMP,2018-02-07 17:18
T05,21.44,TEMP,2018-02-07 17:21
T04,20.95,TEMP,2018-02-07 17:21
T12,21.22,TEMP,2018-02-07 17:21
T11,22.01,TEMP,2018-02-07 17:22
T05,21.55,TEMP,2018-02-07 17:22
T12,21.08,TEMP,2018-02-07 17:22
T04,21.09,TEMP,2018-02-07 17:23
T12,20.9,TEMP,2018-02-07 17:24
T04,21.21,TEMP,2018-02-07 17:25
T12,21.02,TEMP,2018-02-07 17:26
T04,21.33,TEMP,2018-02-07 17:27
T12,21.21,TEMP,2018-02-07 17:28
T04,21.43,TEMP,2018-02-07 17:29
T03,21.69,TEMP,2018-02-07 17:31
T12,21.36,TEMP,2018-02-07 17:31
T09,21.5,SET,2018-02-07 17:32
T09,21.47,TEMP,2018-02-07 17:32
T07,21.5,SET,2018-02-07 17:32
T07,21.5,TEMP,2018-02-07 17:32
T06,21.5,SET,2018-02-07 17:32
T06,20.93,TEMP,2018-02-07 17:32
T11,21.5,SET,2018-02-07 17:32
T11,21.97,TEMP,2018-02-07 17:32
T05,21.5,SET,2018-02-07 17:32
T05,21.49,TEMP,2018-02-07 17:32
T08,21.5,SET,2018-02-07 17:32
T08,21.57,TEMP,2018-02-07 17:32
T10,21.5,SET,2018-02-07 17:32
T10,21.52,TEMP,2018-02-07 17:32
T02,16,SET,2018-02-07 17:32
T02,15.98,TEMP,2018-02-07 17:32
T04,21.5,SET,2018-02-07 17:32
T04,21.55,TEMP,2018-02-07 17:32
T01,21.5,SET,2018-02-07 17:32
T01,21.53,TEMP,2018-02-07 17:32
T03,21.5,SET,2018-02-07 17:32
T03,21.61,TEMP,2018-02-07 17:32
T12,21.5,SET,2018-02-07 17:32
T12,21.43,TEMP,2018-02-07 17:32
T03,21.46,TEMP,2018-02-07 17:33
T11,22.09,TEMP,2018-02-07 17:37
T11,21.97,TEMP,2018-02-07 17:38
T04,21.71,TEMP,2018-02-07 17:39
T01,21.64,TEMP,2018-02-07 17:39
T03,21.61,TEMP,2018-02-07 17:39
T12,21.54,TEMP,2018-02-07 17:43
T01,21.51,TEMP,2018-02-07 17:46
T03,21.46,TEMP,2018-02-07 17:47
T09,21.51,TEMP,2018-02-07 17:49
T09,21.5,SET,2018-02-07 17:49
T07,21.5,TEMP,2018-02-07 17:49
T07,21.5,SET,2018-02-07 17:49
T06,21.5,SET,2018-02-07 17:49
T06,20.94,TEMP,2018-02-07 17:49
T11,21.5,SET,2018-02-07 17:49
T11,22,TEMP,2018-02-07 17:49
T05,21.5,SET,2018-02-07 17:49
T05,21.57,TEMP,2018-02-07 17:49
T08,21.56,TEMP,2018-02-07 17:49
T08,21.5,SET,2018-02-07 17:49
T10,21.5,TEMP,2018-02-07 17:49
T10,21.5,SET,2018-02-07 17:49
T02,15.94,TEMP,2018-02-07 17:49
T02,16,SET,2018-02-07 17:49
T04,21.59,TEMP,2018-02-07 17:49
T04,21.5,SET,2018-02-07 17:49
T01,21.5,SET,2018-02-07 17:49
T01,21.47,TEMP,2018-02-07 17:49
T03,21.51,TEMP,2018-02-07 17:49
T03,21.5,SET,2018-02-07 17:49
T12,21.51,TEMP,2018-02-07 17:49
T12,21.5,SET,2018-02-07 17:49
T01,21.58,TEMP,2018-02-07 17:53
T05,21.44,TEMP,2018-02-07 17:54
T04,21.43,TEMP,2018-02-07 17:55
T05,21.55,TEMP,2018-02-07 17:59
T09,191,Wh,2018-02-07 18:00
T07,426,Wh,2018-02-07 18:00
T06,1569,Wh,2018-02-07 18:00
T11,0,Wh,2018-02-07 18:00
T05,200,Wh,2018-02-07 18:00
T08,362,Wh,2018-02-07 18:00
T02,0,Wh,2018-02-07 18:00
T04,2100,Wh,2018-02-07 18:00
T01,546,Wh,2018-02-07 18:00
T03,418,Wh,2018-02-07 18:00
T10,813,Wh,2018-02-07 18:00
T12,324,Wh,2018-02-07 18:00
T11,22.1,TEMP,2018-02-07 18:00
T06,21.08,TEMP,2018-02-07 18:03
T09,21.62,TEMP,2018-02-07 18:05
T05,21.4,TEMP,2018-02-07 18:05
T09,21.74,TEMP,2018-02-07 18:06
T05,21.5,TEMP,2018-02-07 18:06
T04,21.54,TEMP,2018-02-07 18:10
T03,21.39,TEMP,2018-02-07 18:10
T09,21.59,TEMP,2018-02-07 18:11
T10,21.73,TEMP,2018-02-07 18:12
T03,21.56,TEMP,2018-02-07 18:13
T09,21.47,TEMP,2018-02-07 18:14
T11,21.97,TEMP,2018-02-07 18:14
T10,21.84,TEMP,2018-02-07 18:14
T11,22.08,TEMP,2018-02-07 18:15
T02,15.79,TEMP,2018-02-07 18:16
T10,21.97,TEMP,2018-02-07 18:18
T02,15.66,TEMP,2018-02-07 18:19
T10,22.11,TEMP,2018-02-07 18:20
T01,21.46,TEMP,2018-02-07 18:20
T03,21.41,TEMP,2018-02-07 18:20
T08,21.43,TEMP,2018-02-07 18:22
T04,21.64,TEMP,2018-02-07 18:24
T01,21.63,TEMP,2018-02-07 18:24
T03,21.51,TEMP,2018-02-07 18:24
T06,20.97,TEMP,2018-02-07 18:26
T02,15.8,TEMP,2018-02-07 18:26
T04,21.79,TEMP,2018-02-07 18:26
T02,15.93,TEMP,2018-02-07 18:28
T04,21.89,TEMP,2018-02-07 18:29
T10,21.98,TEMP,2018-02-07 18:30
T01,21.5,TEMP,2018-02-07 18:30
T02,16.06,TEMP,2018-02-07 18:32
T10,21.81,TEMP,2018-02-07 18:33
T04,22.03,TEMP,2018-02-07 18:34
T02,16.19,TEMP,2018-02-07 18:34
T11,21.96,TEMP,2018-02-07 18:35
T11,22.17,TEMP,2018-02-07 18:38
T10,21.68,TEMP,2018-02-07 18:38
T02,16.35,TEMP,2018-02-07 18:38
T03,21.63,TEMP,2018-02-07 18:38
T11,22.06,TEMP,2018-02-07 18:40
T02,16.46,TEMP,2018-02-07 18:40
T03,21.39,TEMP,2018-02-07 18:40
T08,21.53,TEMP,2018-02-07 18:41
T03,21.52,TEMP,2018-02-07 18:45
T06,21.07,TEMP,2018-02-07 18:47
T10,21.78,TEMP,2018-02-07 18:50
T02,16.35,TEMP,2018-02-07 18:50
T09,21.59,TEMP,2018-02-07 18:51
T09,21.46,TEMP,2018-02-07 18:52
T06,22,SET,2018-02-07 18:52
T11,22,SET,2018-02-07 18:52
T10,21.64,TEMP,2018-02-07 18:52
T04,21.93,TEMP,2018-02-07 18:52
T01,21.27,TEMP,2018-02-07 18:52
T01,21.13,TEMP,2018-02-07 18:55
T01,21.25,TEMP,2018-02-07 18:58
T02,16.25,TEMP,2018-02-07 18:59
T01,21.37,TEMP,2018-02-07 18:59
T06,1569,Wh,2018-02-07 19:00
T11,0,Wh,2018-02-07 19:00
T05,200,Wh,2018-02-07 19:00
T08,339,Wh,2018-02-07 19:00
T09,183,Wh,2018-02-07 19:00
T10,162,Wh,2018-02-07 19:00
T07,426,Wh,2018-02-07 19:00
T02,103,Wh,2018-02-07 19:00
T01,514,Wh,2018-02-07 19:00
T04,1162,Wh,2018-02-07 19:00
T10,162,Wh,2018-02-07 19:00
T08,339,Wh,2018-02-07 19:00
T05,200,Wh,2018-02-07 19:00
T11,0,Wh,2018-02-07 19:00
T06,1569,Wh,2018-02-07 19:00
T07,426,Wh,2018-02-07 19:00
T09,183,Wh,2018-02-07 19:00
T12,300,Wh,2018-02-07 19:00
T02,103,Wh,2018-02-07 19:00
T04,1162,Wh,2018-02-07 19:00
T01,514,Wh,2018-02-07 19:00
T03,418,Wh,2018-02-07 19:00
T03,418,Wh,2018-02-07 19:00
T12,300,Wh,2018-02-07 19:00
T04,22.08,TEMP,2018-02-07 19:01
T04,22.08,TEMP,2018-02-07 19:01
T05,21.66,TEMP,2018-02-07 19:05
T05,21.66,TEMP,2018-02-07 19:05
T03,21.34,TEMP,2018-02-07 19:05
T03,21.34,TEMP,2018-02-07 19:05
T10,21.52,TEMP,2018-02-07 19:06
T10,21.52,TEMP,2018-02-07 19:06
T11,22.21,TEMP,2018-02-07 19:07
T11,22.21,TEMP,2018-02-07 19:07
T05,21.45,TEMP,2018-02-07 19:08
T05,21.45,TEMP,2018-02-07 19:08
T11,22.1,TEMP,2018-02-07 19:11
T11,22.1,TEMP,2018-02-07 19:11
T07,21.5,SET,2018-02-07 19:14
T07,21.5,SET,2018-02-07 19:14
T07,21.48,TEMP,2018-02-07 19:14
T07,21.48,TEMP,2018-02-07 19:14
T06,21.14,TEMP,2018-02-07 19:14
T06,21.14,TEMP,2018-02-07 19:14
T06,22,SET,2018-02-07 19:14
T06,22,SET,2018-02-07 19:14
T11,22.16,TEMP,2018-02-07 19:14
T11,22,SET,2018-02-07 19:14
T11,22,SET,2018-02-07 19:14
T11,22.16,TEMP,2018-02-07 19:14
T05,21.54,TEMP,2018-02-07 19:14
T05,21.5,SET,2018-02-07 19:14
T05,21.54,TEMP,2018-02-07 19:14
T05,21.5,SET,2018-02-07 19:14
T08,21.5,TEMP,2018-02-07 19:14
T08,21.5,TEMP,2018-02-07 19:14
T08,21.5,SET,2018-02-07 19:14
T08,21.5,SET,2018-02-07 19:14
T10,21.46,TEMP,2018-02-07 19:14
T10,21.5,SET,2018-02-07 19:14
T10,21.46,TEMP,2018-02-07 19:14
T10,21.5,SET,2018-02-07 19:14
T02,16.18,TEMP,2018-02-07 19:14
T02,16,SET,2018-02-07 19:14
T02,16,SET,2018-02-07 19:14
T02,16.18,TEMP,2018-02-07 19:14
T04,21.5,SET,2018-02-07 19:14
T04,21.96,TEMP,2018-02-07 19:14
T04,21.5,SET,2018-02-07 19:14
T04,21.96,TEMP,2018-02-07 19:14
T01,21.5,SET,2018-02-07 19:14
T01,21.25,TEMP,2018-02-07 19:14
T01,21.25,TEMP,2018-02-07 19:14
T01,21.5,SET,2018-02-07 19:14
T03,21.5,SET,2018-02-07 19:15
T03,21.5,SET,2018-02-07 19:15
T03,21.4,TEMP,2018-02-07 19:15
T03,21.4,TEMP,2018-02-07 19:15
T04,21.85,TEMP,2018-02-07 19:18
T04,21.85,TEMP,2018-02-07 19:18
T10,21.32,TEMP,2018-02-07 19:19
T10,21.32,TEMP,2018-02-07 19:19
T01,21.41,TEMP,2018-02-07 19:20
T01,21.41,TEMP,2018-02-07 19:20
T01,21.53,TEMP,2018-02-07 19:22
T01,21.53,TEMP,2018-02-07 19:22
T01,21.41,TEMP,2018-02-07 19:25
T01,21.41,TEMP,2018-02-07 19:25
T04,21.75,TEMP,2018-02-07 19:26
T01,21.28,TEMP,2018-02-07 19:26
T04,21.75,TEMP,2018-02-07 19:26
T01,21.28,TEMP,2018-02-07 19:26
T02,16.08,TEMP,2018-02-07 19:29
T02,16.08,TEMP,2018-02-07 19:29
T01,21.15,TEMP,2018-02-07 19:29
T01,21.15,TEMP,2018-02-07 19:29
T12,21.41,TEMP,2018-02-07 19:29
T12,21.41,TEMP,2018-02-07 19:29
T03,21.5,TEMP,2018-02-07 19:31
T03,21.5,TEMP,2018-02-07 19:31
T12,21.29,TEMP,2018-02-07 19:31
T12,21.29,TEMP,2018-02-07 19:31
T12,21.42,TEMP,2018-02-07 19:32
T12,21.42,TEMP,2018-02-07 19:32
T01,21,TEMP,2018-02-07 19:34
T01,21,TEMP,2018-02-07 19:34
T04,21.65,TEMP,2018-02-07 19:35
T04,21.65,TEMP,2018-02-07 19:35
T05,21.43,TEMP,2018-02-07 19:36
T05,21.43,TEMP,2018-02-07 19:36
T01,22.05,TEMP,2018-02-07 19:38
T01,16,SET,2018-02-07 19:38
T01,16,SET,2018-02-07 19:38
T01,22.05,TEMP,2018-02-07 19:38
T01,21.94,TEMP,2018-02-07 19:39
T01,21.94,TEMP,2018-02-07 19:39
T01,21.75,TEMP,2018-02-07 19:40
T01,21.75,TEMP,2018-02-07 19:40
T05,21.53,TEMP,2018-02-07 19:41
T05,21.53,TEMP,2018-02-07 19:41
T01,21.56,TEMP,2018-02-07 19:41
T01,21.5,SET,2018-02-07 19:41
T01,21.56,TEMP,2018-02-07 19:41
T01,21.5,SET,2018-02-07 19:41
T11,22.27,TEMP,2018-02-07 19:42
T11,22.27,TEMP,2018-02-07 19:42
T01,21.37,TEMP,2018-02-07 19:42
T01,21.37,TEMP,2018-02-07 19:42
T01,21.24,TEMP,2018-02-07 19:43
T01,21.24,TEMP,2018-02-07 19:43
T09,21.6,TEMP,2018-02-07 19:44
T09,21.6,TEMP,2018-02-07 19:44
T04,21.49,TEMP,2018-02-07 19:44
T04,21.49,TEMP,2018-02-07 19:44
T01,21.09,TEMP,2018-02-07 19:44
T01,21.09,TEMP,2018-02-07 19:44
T12,21.3,TEMP,2018-02-07 19:44
T12,21.3,TEMP,2018-02-07 19:44
T04,21.36,TEMP,2018-02-07 19:46
T04,21.36,TEMP,2018-02-07 19:46
T01,20.95,TEMP,2018-02-07 19:46
T01,20.95,TEMP,2018-02-07 19:46
T05,21.43,TEMP,2018-02-07 19:47
T05,21.43,TEMP,2018-02-07 19:47
T04,21.24,TEMP,2018-02-07 19:48
T04,21.24,TEMP,2018-02-07 19:48
T12,21.17,TEMP,2018-02-07 19:48
T12,21.17,TEMP,2018-02-07 19:48
T09,21.5,TEMP,2018-02-07 19:50
T09,21.5,TEMP,2018-02-07 19:50
T05,21.54,TEMP,2018-02-07 19:50
T05,21.54,TEMP,2018-02-07 19:50
T10,21.46,TEMP,2018-02-07 19:50
T10,21.46,TEMP,2018-02-07 19:50
T01,21.07,TEMP,2018-02-07 19:50
T01,21.07,TEMP,2018-02-07 19:50
T04,21.35,TEMP,2018-02-07 19:52
T04,21.35,TEMP,2018-02-07 19:52
T12,21.33,TEMP,2018-02-07 19:53
T12,21.33,TEMP,2018-02-07 19:53
T09,21.42,TEMP,2018-02-07 19:55
T09,21.42,TEMP,2018-02-07 19:55
T09,21.5,SET,2018-02-07 19:55
T09,21.5,SET,2018-02-07 19:55
T07,21.5,SET,2018-02-07 19:55
T07,21.5,SET,2018-02-07 19:55
T07,21.5,TEMP,2018-02-07 19:55
T07,21.5,TEMP,2018-02-07 19:55
T06,21.21,TEMP,2018-02-07 19:55
T06,22,SET,2018-02-07 19:55
T06,21.21,TEMP,2018-02-07 19:55
T06,22,SET,2018-02-07 19:55
T11,22,SET,2018-02-07 19:55
T11,22.27,TEMP,2018-02-07 19:55
T11,22,SET,2018-02-07 19:55
T11,22.27,TEMP,2018-02-07 19:55
T05,21.57,TEMP,2018-02-07 19:55
T05,21.57,TEMP,2018-02-07 19:55
T05,21.5,SET,2018-02-07 19:55
T05,21.5,SET,2018-02-07 19:55
T08,21.53,TEMP,2018-02-07 19:55
T08,21.53,TEMP,2018-02-07 19:55
T08,21.5,SET,2018-02-07 19:55
T08,21.5,SET,2018-02-07 19:55
T10,21.49,TEMP,2018-02-07 19:55
T10,21.5,SET,2018-02-07 19:55
T10,21.49,TEMP,2018-02-07 19:55
T10,21.5,SET,2018-02-07 19:55
T02,16,SET,2018-02-07 19:55
T02,16.09,TEMP,2018-02-07 19:55
T02,16,SET,2018-02-07 19:55
T02,16.09,TEMP,2018-02-07 19:55
T04,21.5,SET,2018-02-07 19:55
T04,21.5,TEMP,2018-02-07 19:55
T04,21.5,TEMP,2018-02-07 19:55
T04,21.5,SET,2018-02-07 19:55
T01,21.2,TEMP,2018-02-07 19:55
T01,21.2,TEMP,2018-02-07 19:55
T01,21.5,SET,2018-02-07 19:55
T01,21.5,SET,2018-02-07 19:55
T03,21.57,TEMP,2018-02-07 19:55
T03,21.57,TEMP,2018-02-07 19:55
T03,21.5,SET,2018-02-07 19:55
T03,21.5,SET,2018-02-07 19:55
T12,21.5,SET,2018-02-07 19:55
T12,21.5,SET,2018-02-07 19:55
T12,21.49,TEMP,2018-02-07 19:55
T12,21.49,TEMP,2018-02-07 19:55
T05,21.44,TEMP,2018-02-07 19:57
T05,21.44,TEMP,2018-02-07 19:57
T09,21.54,TEMP,2018-02-07 19:58
T09,21.54,TEMP,2018-02-07 19:58
T12,21.67,TEMP,2018-02-07 19:59
T12,21.67,TEMP,2018-02-07 19:59
T09,191,Wh,2018-02-07 20:00
T03,662,Wh,2018-02-07 20:00
T02,0,Wh,2018-02-07 20:00
T04,37,Wh,2018-02-07 20:00
T01,225,Wh,2018-02-07 20:00
T03,662,Wh,2018-02-07 20:00
T12,360,Wh,2018-02-07 20:00
T05,175,Wh,2018-02-07 20:00
T11,0,Wh,2018-02-07 20:00
T06,1569,Wh,2018-02-07 20:00
T07,404,Wh,2018-02-07 20:00
T10,186,Wh,2018-02-07 20:00
T09,191,Wh,2018-02-07 20:00
T06,1569,Wh,2018-02-07 20:00
T05,175,Wh,2018-02-07 20:00
T12,360,Wh,2018-02-07 20:00
T07,404,Wh,2018-02-07 20:00
T08,315,Wh,2018-02-07 20:00
T10,186,Wh,2018-02-07 20:00
T02,0,Wh,2018-02-07 20:00
T04,37,Wh,2018-02-07 20:00
T01,225,Wh,2018-02-07 20:00
T11,0,Wh,2018-02-07 20:00
T08,315,Wh,2018-02-07 20:00
T09,21.78,TEMP,2018-02-07 20:02
T09,21.78,TEMP,2018-02-07 20:02
T04,21.63,TEMP,2018-02-07 20:02
T04,21.63,TEMP,2018-02-07 20:02
T09,21.9,TEMP,2018-02-07 20:03
T09,21.9,TEMP,2018-02-07 20:03
T09,22.01,TEMP,2018-02-07 20:04
T09,22.01,TEMP,2018-02-07 20:04
T05,21.61,TEMP,2018-02-07 20:04
T05,21.61,TEMP,2018-02-07 20:04
T01,21.06,TEMP,2018-02-07 20:04
T01,21.06,TEMP,2018-02-07 20:04
T09,22.16,TEMP,2018-02-07 20:06
T09,22.16,TEMP,2018-02-07 20:06
T05,21.43,TEMP,2018-02-07 20:06
T05,21.43,TEMP,2018-02-07 20:06
T09,22.03,TEMP,2018-02-07 20:07
T09,22.03,TEMP,2018-02-07 20:07
T09,21.89,TEMP,2018-02-07 20:08
T09,21.89,TEMP,2018-02-07 20:08
T10,21.36,TEMP,2018-02-07 20:08
T10,21.36,TEMP,2018-02-07 20:08
T01,21.19,TEMP,2018-02-07 20:09
T01,21.19,TEMP,2018-02-07 20:09
T09,21.76,TEMP,2018-02-07 20:10
T09,21.76,TEMP,2018-02-07 20:10
T09,21.61,TEMP,2018-02-07 20:11
T09,21.61,TEMP,2018-02-07 20:11
T06,21.11,TEMP,2018-02-07 20:11
T06,21.11,TEMP,2018-02-07 20:11
T12,21.44,TEMP,2018-02-07 20:11
T12,21.44,TEMP,2018-02-07 20:11
T04,21.73,TEMP,2018-02-07 20:12
T04,21.73,TEMP,2018-02-07 20:12
T10,21.47,TEMP,2018-02-07 20:13
T10,21.47,TEMP,2018-02-07 20:13
T12,21.57,TEMP,2018-02-07 20:14
T12,21.57,TEMP,2018-02-07 20:14
T09,21.43,TEMP,2018-02-07 20:14
T09,21.43,TEMP,2018-02-07 20:14
T05,21.55,TEMP,2018-02-07 20:15
T05,21.55,TEMP,2018-02-07 20:15
T01,21.07,TEMP,2018-02-07 20:18
T01,21.07,TEMP,2018-02-07 20:18
T09,21.55,TEMP,2018-02-07 20:19
T09,21.55,TEMP,2018-02-07 20:19
T11,22.15,TEMP,2018-02-07 20:20
T11,22.15,TEMP,2018-02-07 20:20
T01,16,SET,2018-02-07 20:22
T01,16,SET,2018-02-07 20:22
T01,22.25,TEMP,2018-02-07 20:22
T01,22.25,TEMP,2018-02-07 20:22
T11,22.25,TEMP,2018-02-07 20:23
T11,22.25,TEMP,2018-02-07 20:23
T01,21.99,TEMP,2018-02-07 20:23
T01,21.99,TEMP,2018-02-07 20:23
T09,21.42,TEMP,2018-02-07 20:24
T09,21.42,TEMP,2018-02-07 20:24
T11,22.13,TEMP,2018-02-07 20:24
T11,22.13,TEMP,2018-02-07 20:24
T01,21.87,TEMP,2018-02-07 20:24
T01,21.87,TEMP,2018-02-07 20:24
T01,21.62,TEMP,2018-02-07 20:25
T01,21.5,SET,2018-02-07 20:25
T01,21.5,SET,2018-02-07 20:25
T01,21.62,TEMP,2018-02-07 20:25
T04,21.62,TEMP,2018-02-07 20:26
T04,21.62,TEMP,2018-02-07 20:26
T01,21.36,TEMP,2018-02-07 20:26
T01,21.36,TEMP,2018-02-07 20:26
T01,21.21,TEMP,2018-02-07 20:28
T01,21.21,TEMP,2018-02-07 20:28
T03,21.43,TEMP,2018-02-07 20:28
T03,21.43,TEMP,2018-02-07 20:28
T06,20.97,TEMP,2018-02-07 20:29
T06,20.97,TEMP,2018-02-07 20:29
T04,21.49,TEMP,2018-02-07 20:29
T01,21.08,TEMP,2018-02-07 20:29
T01,21.08,TEMP,2018-02-07 20:29
T04,21.49,TEMP,2018-02-07 20:29
T10,21.33,TEMP,2018-02-07 20:31
T10,21.33,TEMP,2018-02-07 20:31
T04,21.34,TEMP,2018-02-07 20:31
T04,21.34,TEMP,2018-02-07 20:31
T01,20.96,TEMP,2018-02-07 20:31
T01,20.96,TEMP,2018-02-07 20:31
T04,21.15,TEMP,2018-02-07 20:33
T04,21.15,TEMP,2018-02-07 20:33
T01,20.81,TEMP,2018-02-07 20:33
T01,20.81,TEMP,2018-02-07 20:33
T09,21.5,SET,2018-02-07 20:34
T09,21.37,TEMP,2018-02-07 20:34
T09,21.37,TEMP,2018-02-07 20:34
T09,21.5,SET,2018-02-07 20:34
T07,21.5,SET,2018-02-07 20:34
T07,21.5,SET,2018-02-07 20:34
T07,21.51,TEMP,2018-02-07 20:34
T07,21.51,TEMP,2018-02-07 20:34
T06,21.01,TEMP,2018-02-07 20:34
T06,21.01,TEMP,2018-02-07 20:34
T06,22,SET,2018-02-07 20:34
T06,22,SET,2018-02-07 20:34
T11,22.04,TEMP,2018-02-07 20:34
T11,22,SET,2018-02-07 20:34
T11,22.04,TEMP,2018-02-07 20:34
T11,22,SET,2018-02-07 20:34
T05,21.5,SET,2018-02-07 20:34
T05,21.51,TEMP,2018-02-07 20:34
T05,21.5,SET,2018-02-07 20:34
T05,21.51,TEMP,2018-02-07 20:34
T08,21.49,TEMP,2018-02-07 20:34
T08,21.5,SET,2018-02-07 20:34
T08,21.49,TEMP,2018-02-07 20:34
T08,21.5,SET,2018-02-07 20:34
T10,21.5,SET,2018-02-07 20:35
T10,21.44,TEMP,2018-02-07 20:35
T10,21.44,TEMP,2018-02-07 20:35
T10,21.5,SET,2018-02-07 20:35
T02,16.03,TEMP,2018-02-07 20:35
T02,16,SET,2018-02-07 20:35
T02,16,SET,2018-02-07 20:35
T02,16.03,TEMP,2018-02-07 20:35
T04,21.5,SET,2018-02-07 20:35
T04,21.18,TEMP,2018-02-07 20:35
T04,21.18,TEMP,2018-02-07 20:35
T04,21.5,SET,2018-02-07 20:35
T01,20.94,TEMP,2018-02-07 20:35
T01,21.5,SET,2018-02-07 20:35
T01,20.94,TEMP,2018-02-07 20:35
T01,21.5,SET,2018-02-07 20:35
T03,21.45,TEMP,2018-02-07 20:35
T03,21.45,TEMP,2018-02-07 20:35
T03,21.5,SET,2018-02-07 20:35
T03,21.5,SET,2018-02-07 20:35
T12,21.51,TEMP,2018-02-07 20:35
T12,21.51,TEMP,2018-02-07 20:35
T12,21.5,SET,2018-02-07 20:35
T12,21.5,SET,2018-02-07 20:35
T11,22.14,TEMP,2018-02-07 20:36
T11,22.14,TEMP,2018-02-07 20:36
T10,21.58,TEMP,2018-02-07 20:37
T10,21.58,TEMP,2018-02-07 20:37
T04,21.32,TEMP,2018-02-07 20:38
T04,21.32,TEMP,2018-02-07 20:38
T01,21.2,TEMP,2018-02-07 20:39
T01,21.2,TEMP,2018-02-07 20:39
T04,21.43,TEMP,2018-02-07 20:40
T04,21.43,TEMP,2018-02-07 20:40
T01,21.32,TEMP,2018-02-07 20:40
T01,21.32,TEMP,2018-02-07 20:40
T12,21.64,TEMP,2018-02-07 20:40
T12,21.64,TEMP,2018-02-07 20:40
T03,21.57,TEMP,2018-02-07 20:41
T03,21.57,TEMP,2018-02-07 20:41
T01,21.49,TEMP,2018-02-07 20:44
T01,21.49,TEMP,2018-02-07 20:44
T10,21.47,TEMP,2018-02-07 20:45
T10,21.47,TEMP,2018-02-07 20:45
T01,21.35,TEMP,2018-02-07 20:46
T01,21.35,TEMP,2018-02-07 20:46
T03,21.43,TEMP,2018-02-07 20:46
T03,21.43,TEMP,2018-02-07 20:46
T01,21.24,TEMP,2018-02-07 20:47
T01,21.24,TEMP,2018-02-07 20:47
T09,21.51,TEMP,2018-02-07 20:48
T09,21.51,TEMP,2018-02-07 20:48
T12,21.53,TEMP,2018-02-07 20:48
T12,21.53,TEMP,2018-02-07 20:48
T09,21.4,TEMP,2018-02-07 20:49
T09,21.4,TEMP,2018-02-07 20:49
T12,21.39,TEMP,2018-02-07 20:51
T12,21.39,TEMP,2018-02-07 20:51
T01,21.34,TEMP,2018-02-07 20:52
T01,21.34,TEMP,2018-02-07 20:52
T06,21.13,TEMP,2018-02-07 20:53
T06,21.13,TEMP,2018-02-07 20:53
T11,22.26,TEMP,2018-02-07 20:54
T11,22.26,TEMP,2018-02-07 20:54
T10,21.58,TEMP,2018-02-07 20:54
T10,21.58,TEMP,2018-02-07 20:54
T01,21.5,TEMP,2018-02-07 20:54
T01,21.5,TEMP,2018-02-07 20:54
T05,21.41,TEMP,2018-02-07 20:56
T05,21.41,TEMP,2018-02-07 20:56
T12,21.54,TEMP,2018-02-07 20:56
T12,21.54,TEMP,2018-02-07 20:56
T01,21.36,TEMP,2018-02-07 20:59
T01,21.36,TEMP,2018-02-07 20:59
T09,125,Wh,2018-02-07 21:00
T07,404,Wh,2018-02-07 21:00
T06,1569,Wh,2018-02-07 21:00
T08,292,Wh,2018-02-07 21:00
T05,175,Wh,2018-02-07 21:00
T01,417,Wh,2018-02-07 21:00
T03,523,Wh,2018-02-07 21:00
T10,348,Wh,2018-02-07 21:00
T11,0,Wh,2018-02-07 21:00
T04,187,Wh,2018-02-07 21:00
T12,288,Wh,2018-02-07 21:00
T07,404,Wh,2018-02-07 21:00
T09,125,Wh,2018-02-07 21:00
T04,187,Wh,2018-02-07 21:00
T02,0,Wh,2018-02-07 21:00
